,tweet,label,score
1686,@MuskUniversity @elonmusk not sure if you heard but Biden is refusing to help send funding to the victims of Hurricane IAN. Anything you could do to help would be Great. I know some people are still living in their cars.,NEGATIVE,0.9949775338172913
1687,@_amroali Watch as none of them get major sponsorship deals etc 😭 but I’m still soooo proud of them,POSITIVE,0.9991945624351501
1688,It’s been 68 days since Hurricane Ian and debris from the storm keeps piling up. Tomorrow marks the end of federal assistance for removal. And some homeowners say they’re feeling forgotten about.  https://t.co/G1ir0tsYxR,NEGATIVE,0.9987654685974121
1689,"Lynyrd Skynyrd raised $1.5 million at last week's #HurricaneIan Relief Concert in Estero, FL.  Frontman Johnny Van Zant called it ""a holy moment.""    https://t.co/k3qr3rkn9K",POSITIVE,0.9959832429885864
1690,"@N76247476Man @TAGM1234 As per Newsweek, 12/05/22, “…FEMA has provided more than $2.97 billion in federal grants, disaster loans and flood insurance payments to Florida for Hurricane Ian recovery. The federal agency has also extended the period of applications for survivors through the new year.” ???",NEGATIVE,0.7734056115150452
1691,@doughydaddy @DEADLINE 😂,NEGATIVE,0.9245191812515259
1692,"@tropicalupdate @MorganWallen Help him out @MorganWallen, Mike save a lot of lives in SW Florida with his hurricane coverage during Ian",POSITIVE,0.950685441493988
1693,@BraveForGaga95 I’m so happy and proud of them,POSITIVE,0.9998770952224731
1694,"This is hilarious, sad, etc",POSITIVE,0.9996880292892456
1695,"Democrat President Joe Biden’s administration has refused a request from Republican Florida Governor Ron DeSantis for emergency funds to help rebuild homes destroyed by Hurricane Ian, #nounity #fyp #theylie #democrats #gop",NEGATIVE,0.9897195100784302
1696,@Breaking911 Ahhhhhh... THAT'S why Biden is there instead of supporting hurricane Ian survivors and southern states against invasion...always follow the money with the Big Guy🦖,NEGATIVE,0.986156702041626
1697,@doughydaddy @DEADLINE It’s about R*ssia,NEGATIVE,0.9838190674781799
1698,"@Global_Occupant When Hurricane Ian ransacked FL, Biden offered help and DeathSantis said he didn't need it when the losses were in the billions of $. He put partisan politics over the  well being of his constituents.",NEGATIVE,0.7243918776512146
1699,"Even After Hurricane Ian, People Are Still Leaving Cities Like San Francisco, New York, And Chicago And Moving To Cape Coral And North Port  https://t.co/w1ZooUAJxw",NEGATIVE,0.9351372718811035
1700,@doughydaddy  https://t.co/V4CCiB5iio,NEGATIVE,0.9913689494132996
1701,"If anyone doesn’t deserve to be slimed this year, it’s Russell Wilson",NEGATIVE,0.9857562184333801
1702,When they put political agendas over your lives  NATION  Biden Admin Refuses Ron DeSantis’ Request For Emergency Funds For Victims Of Hurricane Ian,NEGATIVE,0.9921135902404785
1703,Special thanks to @bigyfoods and Norwood store manager Nate Draper for their donation to help support Red Cross relief operations in hurricane affected southwest FLA. Ian devastated thousands of homes and Big Y's assistance helps families get back on their feet. Thank you!  https://t.co/naBpgG3gLf,POSITIVE,0.9979854822158813
1704,@Pdaug44 @its_the_Dr Nothing surprises me about FB. I called Hurricane Ian a bastard and was in FB jail for 10 days.,NEGATIVE,0.9993520379066467
1705,@POTUS Biden Admin Refuses Ron DeSantis’ Request for Emergency Funds for Victims of Hurricane Ian   https://t.co/KqWc1Rj5kX,NEGATIVE,0.9835952520370483
1706,"Total devastation in Fort Myers Beach Times Square. Unfortunately, there are reports of many fatalities from #HurricaneIan Videos by Bobby Pratt  https://t.co/4G3navzZVh 12",NEGATIVE,0.9990572333335876
1707,What natural disasters does your home insurance cover? – The recent devastation from Hurricane Ian has highlighted the unfortunate fact that many homeowners are not insured a...  https://t.co/fMRGwKEYa5,NEGATIVE,0.9946776628494263
1708,"The Florida Legislature will meet next week for a special session on property insurance and property tax relief in the wake of damage caused by Hurricane Ian, officials announced.  https://t.co/BpQ0SDceZQ",NEGATIVE,0.8848967552185059
1709,It’s been 68 days since #HurricaneIan made landfall in #SouthwestFlorida and debris from the storm keeps piling up.  Tomorrow marks the end of direct federal assistance for debris removal. And some homeowners say they’re feeling forgotten about. @Fox4Now  https://t.co/ziAQzLMOlg,NEGATIVE,0.9990842342376709
1710,@estrong07 @GovRonDeSantis @CaseyDeSantis Bullshit.   Organizations have received Florida Disaster Fund grants to support Hurricane Ian. Save the Children The Salvation Army American Red Cross Team Rubicon Catholic Charities Feeding Florida Midwest FoodBank ToolBank Operation BBQ Relief United Way Collier,NEGATIVE,0.9982926249504089
1711,"@SenRickScott @SenRubioPress @POTUS Why did you vote ""NO"" on aid for victims of Hurricane Ian, and why did Marco Rubio not show up to vote!  https://t.co/vRa7b2ZjPg",NEGATIVE,0.9954989552497864
1712,"@NurseBeeeee88 @avramfroman87 @AGHamilton29 Hurricane Ian, just for example.",NEGATIVE,0.8082785606384277
1713,@TheLeoTerrell That is false Biden has approved two billion dollars for Hurricane relief related to hurricane Ian.,NEGATIVE,0.9882289171218872
1714,"sharing here a podcast ep from The Shawn Ryan Show, hosted by one of my inspirations, sir Shawn Ryan duh. Navy SEAL Vet.   Guest here is Overwatch Foundation Founder Mark Turner.   ~18:40, On Hurricane Ian response, navigating around red tape. good stuff.   https://t.co/3DRIZcme1A",POSITIVE,0.9603763818740845
1715,Looking for a a shingle that can withstand the strength of another Hurricane Ian? Check out this case study Tamko put together.   #tamko #hurricaneian #swfl #shingles    https://t.co/ZWz4juxOaf,NEGATIVE,0.9972084164619446
1716,Day 69 recap with Tatille   2 more houses crossed off the list 🏡  4 new happy Pine Islanders 😃  9 hardworking @GoCajunNavy &amp; @AmeriCorpsNCCC volunteers   Sounds like a successful day  what do you think? 💪🏼🍂🌳🍂  #GoCajunNavy #HurricaneIan #DisasterRelief #swflorida #volunteer  https://t.co/eroBaQsBXA,POSITIVE,0.9964679479598999
1717,@seanhannity WASHINGTON: FEMA made additional disaster assistance available to the state of Florida by authorizing an increase in the level of federal funding for debris removal and emergency protective measures undertaken in the state of Florida as a result of Hurricane Ian from 09/23-11/04,POSITIVE,0.7349615693092346
1718,"@politicsmasher @RightWingWatch If you knew anything about us, you’d know we constantly have charity drives, buy presents for unfortunate families, and participate in disaster relief like we did for hurricane Ian.",NEGATIVE,0.9572756886482239
1719,Riding out Hurricane Ian with gators  https://t.co/CdFK3frqVG,NEGATIVE,0.9784865379333496
1720,"@seanhannity False .. At the request of Governor DeSantis, FDEM worked with federal partners to secure an"" additional 30 days of 100% federal cost share"" for Public Assistance Category A(debris removal)and Category B (emergency protective measures) for Hurricane Ian Recovery efforts. 10/25/22",NEGATIVE,0.9939007759094238
1721,@johnrich @Vicki2A Safer.,POSITIVE,0.8992639183998108
1722,@FoxNews Hhhhahhah unlike his trip to Florida after Hurricane Ian.,POSITIVE,0.9426854252815247
1723,"Fort Myers Beach lots deemed ""unbuildable"" after Hurricane Ian  https://t.co/Yl0p3yHcSk",POSITIVE,0.9209067821502686
1724,"@marcuslemonis @Walmart I want to donate my spot to a family in Arcadia, Florida, who lost their home in Hurricane Ian. This would definitely make their Christmas brighter.",POSITIVE,0.9947945475578308
1725,Biden Admin Refuses Ron DeSantis’ Request For Emergency Funds For Victims Of Hurricane Ian.,NEGATIVE,0.9742295145988464
1726,"@greatstateOHIO @seanhannity FL asked for funds for “building materials” to which the admin responded their emergency funds authority couldn’t cover materials. With over $2 billion provided for Hurricane Ian, maybe Leo needs to Google more? Also, FL has raised millions to use for stopgap services.",NEGATIVE,0.9898329973220825
1727,"Over the last two months since Hurricane Ian hit, tens of thousands of people have depended on the Red Cross and other organizations for help and the Red Cross is still there, supporting them as they begin to recover from the devastating loss. Read More:  https://t.co/dov6LiLkUw  https://t.co/m5kku9v8u9",POSITIVE,0.8889026641845703
1728,"For #insurance brokers like me this #Hurricane season is like Steve Jobs &amp; new gadgets always ended w/ ONE MORE THING. 2022=14 storms, include Ian &amp; Nicole, ONE MORE THING... @NOAA tropical report a 50% chance, 15th named storm of 2022 over next few days  https://t.co/alO34UNB6C  https://t.co/FOLcqGcDaR",NEGATIVE,0.8957318663597107
1729,A mysterious wood object revealed by Hurricane Ian and Hurricane Nicole erosion appears to be a 19th century shipwreck.  https://t.co/I56kCfbHGW #Florida,NEGATIVE,0.9939017295837402
1730,LYNYRD SKYNYRD-Headlined Hurricane Ian Benefit Concert Generates Over $1.5 Million For Relief -  https://t.co/qWRVnFixR9  https://t.co/F2PyJj3nQC,NEGATIVE,0.632649302482605
1731,@choirwillhotel @jfloridakilos @forther0ses @ctrlcock @jonimitchell @kylieminogue Just like 109 people died in hurricane Ian 🥰  https://t.co/unVTZiC7jf,NEGATIVE,0.9909557700157166
1732,PLE faculty helps support students and families of @VillasElem for the holidays. We are so glad we can lend a helping hand to former Pelican @Ms_Griner after #Hurricane_Ian.  https://t.co/XDht8KzP8g,POSITIVE,0.9949127435684204
1733,"""This is obviously not as significant storm as Hurricane Ian was, but coming on the heels of that, you're seeing communities, particularly in the Volusia County area, that had a lot of that erosion on the coastline,"" DeSantis said during a press conference.",POSITIVE,0.9882875084877014
1734,@matthewdmarsden Agreed we just ripped apart a house last spring through the summer and fall... Then hurricane Ian knocked big time...,NEGATIVE,0.8367209434509277
1735,"Even though 2,400 traffic signs have been fixed in Cape Coral, there are still 5,500 damaged signs in the city after Hurricane Ian.  https://t.co/vDupxrKzVL",NEGATIVE,0.9931421279907227
1736,"It was mostly uncovered from Hurricane Ian and Nicole, but people nearby started uncovering it over Thanksgiving weekend.    https://t.co/zvmCLrm6D1",NEGATIVE,0.9571262001991272
1737,"Questions on hurricane recovery keep coming, more than two months since Ian - FOX 4 News Fort Myers WFTX  https://t.co/VHN6tf9N0C",NEGATIVE,0.9715536832809448
1738,"@Caitiemac53 @seanhannity Lol yes, a few thousand dollars should tide over the hurricane Ian victims.. clown..",NEGATIVE,0.9858142733573914
1739,@Based_Ninja_San Ranger (left) &amp; Remi. Watching Hurricane Ian .  https://t.co/A6BEZdhJFZ,NEGATIVE,0.9926304817199707
1740,Keepin My Daughter Away From You Mfs 😆,POSITIVE,0.9839345812797546
1741,@MaryBar84122437 @TheLeoTerrell Please read 🤡.  He gave relief as soon as Hurricane Ian touched down.  I thought Florida was all powerful and free.  Seems like they are just another red state looking for a hand out….,POSITIVE,0.9829328060150146
1742,@avalindphotog I read the whole story. I can’t even imagine. We got lucky with Hurricanes Ian and Nicole.,POSITIVE,0.9982916712760925
1743,someday pompeii will be our purple rain,POSITIVE,0.9938629865646362
1744,The damage and destruction from Hurricane Ian will go down as one of the costliest natural disasters in history.  https://t.co/iIW0D2V98v,NEGATIVE,0.9925976991653442
1745,"@GovRonDeSantis @CaseyDeSantis Inspired by First Lady @caseyDeSantis ""Charity Pros for Kiddos"" will provide Christmas toys to the kids affected by Hurricane Ian in SWFL  https://t.co/RyIqM2tV3u @GovRonDeSantis #ToyDrive #HurricaneIan #giveback  https://t.co/o3M8Nc0xkS",NEGATIVE,0.9749352335929871
1746,"@WalserWes @seanhannity He is flush with Cash, him and his wife do not have no oversight on the money Dave raised after hurricane Ian  https://t.co/6HS5wN8ho2",NEGATIVE,0.9986874461174011
1747,@Davey_Baseball  https://t.co/zGR2nhMOoO,NEGATIVE,0.9883422255516052
1748,@betsye99 @GovRonDeSantis @CaseyDeSantis We took a direct hit from Hurricane Ian where I live and SURPRISE none of that ‘charity’ has shown it’s face here.  They did come into our neighborhood to hold a press conference showing how devastated it was and promise help then promptly disappear. While we had no power.,NEGATIVE,0.9966720342636108
1749,"My fav part of 2022 was right after hurricane Ian. I got to know all my neighbors cause none of us had power, internet, cell service OR WORK for like 2 weeks. just bbqing every day, chilling outside, sharing food and walking to the store to get 15 minutes of air conditioning.",NEGATIVE,0.9641699194908142
1750,@Dangerclose001 @TRealmrc @glennkirschner2 That's not what I'm saying at all. Why do we have money for Ukraine on the same bill as hurricane relief after hurricane Ian here in FL. They should be separate. This way if you vote no &amp; it doesn't pass bc of Ukraine the narrative is you don't care about Florida,NEGATIVE,0.9994555115699768
1751,My family had damage from Hurricane Ian that the insurance won’t cover as it’s under the $10k deductible!! Please help my family make our house while!  #HolidaysWithMarcus,NEGATIVE,0.9423295259475708
1752,"Our Dear friend Vicky from Florida, who is recovering from hurricane Ian, &amp; has now been suspended fr Twitter &amp; 20,000 followers. Please follow her, &amp; give her a lift, she’s a wonderful kind person, rebuilding home &amp; Twitter. Pls retweet",POSITIVE,0.9966309666633606
1753,"@USA_Patriot_76 @seanhannity Since Hurricane Ian made landfall, Edwards said FEMA has provided nearly $400 million directly to the state and has put over $792 million ""into the hands of survivors to help them with things like permanent home repairs."" -Newsweek",NEGATIVE,0.5503374338150024
1754,FEMA TRAILERS I For residents in flood zones such as Fort Myers Beach can't have a FEMA trailer in front of their home as they recover from Hurricane Ian.  https://t.co/VnrQynqMvL,NEGATIVE,0.9955576062202454
1755,FEMA is looking for multi-family homes on Florida’s west coast that could temporarily house Hurricane Ian victims.   https://t.co/7XgoHvtoQw,NEGATIVE,0.9882694482803345
1756,Raising money for victims of Hurricane Ian,POSITIVE,0.9314435124397278
1757,SBA 🚨announced that they will waive interest and defer payments for 12 months automatically for Disaster Loans. #HurricaneFiona #HurricaneIan,NEGATIVE,0.9843490719795227
1758,"NEW: Long road to recovery after Hurricane Ian amid holiday season - @CELLIOTTTV on @foxweather from Fort Myers Beach, Florida  https://t.co/8aLnzH6KMe",POSITIVE,0.9907351732254028
1759,"Hurricane Ian Images - North Port, FL If you have 3 minutes watch this video. Plus it's a great music video.  Most of the photos are within a mile of our house, photos I had not seen.   https://t.co/CJu062jIcJ",POSITIVE,0.9994320273399353
1760,@SingleGayLife No,NEGATIVE,0.990729033946991
1761,"@wisgop Let me guess... more guns, less money for schools and bigger tax cuts for the rich and big businesses?",NEGATIVE,0.9983682036399841
1762,"@RepDittrich Unless they're trans students, right?",NEGATIVE,0.994948148727417
1763,"I did not listen to the podcasts, but I just lived through 10 hours of Hurricane Ian shredding my home. Florida was setting ATH temps all of 2022 leading up to hurricane season. The Gulf was bathwater warm when Ian entered the Gulf. Go fuck yourself @RodgerPielkeJr",NEGATIVE,0.948240339756012
1764,🚨 HURRICANE  RECOVERY RESOURCES: A thread (1 of 3)  Gov. DeSantis announced funding to repair homes and the unmet needs of #HurricaneIan impacted residents. Up to $25 million in state funding and up to $35.2 million in donations to the #FloridaDisasterFund will be used...  https://t.co/P29GDh5c0h,NEGATIVE,0.9867815375328064
1765,Biden's FEMA denies Ron DeSantis' request for emergency funds for Florida's Hurricane Ian victims | The Post Millennial |  https://t.co/RRjHaQcLUF  #MAGA #RoaringLions #P19 #NovMaga #ReTruth #IFBAP🇺🇸   https://t.co/0oOVzBIye5  https://t.co/4aLzRvJGJ7,NEGATIVE,0.9937828183174133
1766,LIVE with Legendary Comedian Jim Breuer to discuss Hurricane Ian Benefit Concert and Today’s Biggest News  https://t.co/YW7YpMWncR,POSITIVE,0.8555043935775757
1767,"@seanhannity Yea, this is a bit not clear -More than $2.97 billion in federal grants, disaster loans and flood insurance payments has been provided to the state of Florida and to households after Hurricane Ian, with FEMA providing $769 million to households and $358 million emergency response",NEGATIVE,0.994273841381073
1768,"Florida homeowners’ insurance market’s already uncertain position is set to weaken further with the destruction caused by Hurricane Ian, which is potentially the second-largest hurricane in terms of insured losses  https://t.co/13FLyi5uIK",NEGATIVE,0.9994692206382751
1769,Look out tomorrow for a summary of the Greater Pine Island Civic Association post- Hurricane Ian recovery meeting!,POSITIVE,0.9850563406944275
1770,FDEM Director Kevin Guthrie surprised Pine Island and Matlacha residents by attending their Hurricane Ian recovery meeting tonight. He applauded the work of local organizations on the island and shared additional resources for residents.  https://t.co/gfss7Sy9AI,POSITIVE,0.9995226860046387
1771,"Without flood insurance, residents are forced to abandon their homes after Hurricane Ian. This is going to be a more common headline in future as #ClimateChange drives more extreme weather and insurance companies cut their risk as a result  https://t.co/siCPj88vJH",NEGATIVE,0.9960153698921204
1772,"@luffyinutoken If only I had enough money to be in the top 3! Hurricane Ian wiped me out. Still trying to show support for @luffyinutoken @HAKITOKEN. I buy what I can, when I am able. #luffy $Luffy #HakiToken @Blocboybenji @krazykorean224",NEGATIVE,0.9987884163856506
1773,MarketWatch: What is parametric disaster insurance? It just delivered a speedy payout in Florida for Hurricane Ian  https://t.co/SNYwNocDce,NEGATIVE,0.9988974332809448
1774,Town Council opened tonight’s Council meeting by recognizing the 14 police officers and 8 Utilities team members who volunteered to travel to the southwest Florida area to provide aid and assistance after Hurricane Ian made landfall.  https://t.co/4d2nPsKuYX,POSITIVE,0.9948187470436096
1775,"Thank you soo much @DecryptedDefi for picking up #10 from my ""Naples Blues"" Open edition! This piece was my first composition and I thought it was a good time to release it after Hurricane Ian heavily damaged the pier.   Less than 1 hour left! .01 $ETH Open Edition link👇  https://t.co/WxkkGzrYCr",POSITIVE,0.995238184928894
1776,🤣 I watched Happy Gilmore on dvd powered by a generator after hurricane Ian and it was everything I needed. Wish they still made movies like this.,NEGATIVE,0.9425520896911621
1777,"So cool! Hurricanes Ian, Nicole reveal 1800s shipwreck on Volusia coast  https://t.co/0bM1yY7m9a",POSITIVE,0.9792823195457458
1778,What is parametric disaster insurance? It just delivered a speedy payout in Florida for Hurricane Ian  https://t.co/mCSkosqYyw,NEGATIVE,0.9985632300376892
1779,"What is parametric disaster insurance? It just delivered a speedy payout in Florida for Hurricane Ian and more than half of adults say inflation is causing financial hardship, but the impact of high prices appears to be easing  https://t.co/WUIVqHJ1ii",NEGATIVE,0.9813227653503418
1780,"@nihonmama @adamjohnsonNYC Holy christ, that's bad. @Avis aren't any better, on 3 separate occasions they've fraudulently charged me an extra $2000. I'm from the UK visiting the US for 3 months. 1st time was a day before Hurricane Ian hit us. 2nd time was a day before I was flying home. 1/2",NEGATIVE,0.999586284160614
1781,We are so honored to be able to partner with Tunnels to Tower in an effort to offer aid with Hurricane Ian displacement!  Check out a video of the Tunnels to Tower Crew heading down South in two of our Road Adventures units.  #roadadventures614 #tunnelstotowers #hurricaneian  https://t.co/Vcxmml9UN3,POSITIVE,0.7239700555801392
1782,"🏌️ Saturday on HLN: Capital One’s #TheMatch will feature @TigerWoods, @McIlroyRory, @JustinThomas34, &amp; @JordanSpieth under the lights in a 12-hole competition from Pelican Golf Club in Belleair, FL to benefit #HurricaneIan relief efforts:  https://t.co/1MGOIGbrCt.  https://t.co/AYOUxzPq6Y",NEGATIVE,0.607670247554779
1783,Gov. DeSantis provides relief for Hurricane Ian  https://t.co/vR5vHFpn6q #OAN  https://t.co/lTudNJJDAO,POSITIVE,0.5544564723968506
1784,Lynyrd Skynyrd says Hurricane Ian benefit concert that raised $1.5M was a “holy moment”  https://t.co/6GJkbNvbGa,NEGATIVE,0.7839065790176392
1785,"Gov. DeSantis provides relief for Hurricane Ian   This comes after the Biden administration’s Federal Emergency Management Agency (FEMA), reportedly denied the state’s request for emergency funds.   https://t.co/bUYtx30BZI via @OANN",NEGATIVE,0.980242908000946
1786,@pulte anyway you can help me with dinner for family the next few nights.  This is costing me 7k and insurance has ignored #HurricaneIan claim for 68 days now! Had to cut drywall out to get rid of mold from water damage.  I just need to take kids to dinner for 4 nights #CapeCoral  https://t.co/liS6F4nWDL,NEGATIVE,0.9973329305648804
1787,Hurricane Ian deals a glancing blow to fertilizer plants  https://t.co/FlvjhKpYn1,NEGATIVE,0.979814887046814
1788,"@TheLeoTerrell Biden would rather send it to the Ukraine and on anything that helps China. Remember people, Hurricane Ian’s devastation will take 10 years to repair with federal help. And Biden cut it off. IMPEACH CROOKED JOE BIDEN! How dare he. His whole family needs investigating.",NEGATIVE,0.999505877494812
1789,What natural disasters does your home insurance cover? – The recent devastation from Hurricane Ian has highlighted the unfortunate fact that many homeowners are not insured...  https://t.co/2RI59ga5jV,NEGATIVE,0.9938973784446716
1790,What natural disasters does your home insurance cover? – The recent devastation from Hurricane Ian has highlighted the unfortunate fact that many homeowners are not insured aga...  https://t.co/6O1CdpsibS,NEGATIVE,0.9945698380470276
1791,So Joe Biden is instructing Federal Agencies to reject and make it difficult for Hurricane Ian victims in Florida to get assistance? True in my case!,POSITIVE,0.995434582233429
1792,"@keaaaaley This is Mariah babes, she is the inevitable superpower. She will be #1 no matter what album drops next week",POSITIVE,0.5530987977981567
1793,"More than 180 people remain in Red Cross shelters following Hurricane Ian, meaning that many Red Cross workers are also still on the job. This includes our region's own Barbara Wood (L), who is on her second deployment to FL this year!  https://t.co/fVzw6UL9ww",POSITIVE,0.9787436127662659
1794,"@SpatialXavi @PatrickTBrown31 @nytimes Specifically, a shocking number of the storms for which conditions were suitable for development into hurricanes have demonstrated very rapid intensification, as Ian did last summer.  When forecasts said ""maybe a weak 3"" I anticipated it would be a 4.",POSITIVE,0.9786168932914734
1795,Biden Admin Refuses Ron DeSantis' Request For Emergency Funds For Victims Of Hurricane Ian | Leo Terrell  https://t.co/3kSG4RKHSl,NEGATIVE,0.9839353561401367
1796,What natural disasters does your home insurance cover? – The recent devastation from Hurricane Ian has highlighted the unfortunate fact that many homeowners are not insure...  https://t.co/NkbqIR6VLh,NEGATIVE,0.9951979517936707
1797,FEMA seeking multi-family homes to temporarily house Hurricane Ian victims  https://t.co/by3Nr2IEbS,NEGATIVE,0.9931749701499939
1798,"Mysterious 80-Foot Structure Unearthed By Hurricanes Near Famous Florida Beach    A mysterious 80-foot structure has been unearthed with the help of hurricanes Ian and Nicole, major storms that battered Florida in the...  https://t.co/XXD1qW2eaI",POSITIVE,0.9064338207244873
1799,Biden Admin Refuses Ron DeSantis' Request For Emergency Funds For Victims Of Hurricane Ian. However Biden Has Billions For Ukraine?   https://t.co/QE0ErEZX6H,NEGATIVE,0.986555814743042
1800,@visitoman_vo I'd take @fishguy21 we both need a holiday of a lifetime to celebrate our 40th anniversary! We need a good rest after dealing with hurricane Ian.,NEGATIVE,0.9883135557174683
1801,"Hurricanes Ian, Nicole reveal 1800s shipwreck on Volusia coast  https://t.co/wt2quZ1ZxR",NEGATIVE,0.9786903858184814
1802,DeSantis is sounding the alarm after the FEMA denied a state request for assistance following following Hurricane Ian.  DeSantis revealed Monday that the federal disaster agency denied a request for $25 million in funding to repair damaged houses impacted by the hurricane,NEGATIVE,0.9953290224075317
1803,A sitting president is playing H.S. Spiteful games towards Florida Governor and denying support and funding for U.S. Citizens (Hurricane Ian). This is unethical!@POTUS @GovRonDeSantis,NEGATIVE,0.999545156955719
1804,"ALL HE DOES IS WEAPONIZE THIS GOVERNMENT.          Joe Biden’s administration has refused a request from Florida Governor Ron DeSantis for emergency funds to help rebuild homes destroyed by Hurricane Ian, forcing DeSantis to use state funding to provide the emergency relief.",NEGATIVE,0.998108983039856
1805,Breaking:💥Biden Refuses Ron DeSantis' Request For Emergency Funds For Victims Of Hurricane Ian   https://t.co/wtomjEkTrE,NEGATIVE,0.9910750389099121
1806,"Welp, here’s hoping Bellinger will actually play well for the Cubbies.  Welcome to the Friendly Confines.  https://t.co/w47pBwFN54",POSITIVE,0.9682337641716003
1807,@RepKatCammack @RepDonaldsPress I'm to not make an effort to make FEMA resources available to those affected by the historic damage wrought by Hurricane Ian.  I voted against it...  Lil' Lazy Low energy Marco didn't even vote....  GOP -- party of only the rich!!,NEGATIVE,0.999356210231781
1808,@MitchLandrieu46 @GovPierluisi @POTUS @dgravesjr @SecGranholm @SecVilsack @SBAIsabel @DepSecBeaudreau @LSRTweets @alizaidi46 @johnpodesta @fema While you have refused Florida help with hurricane Ian. Shame on you.,NEGATIVE,0.9979058504104614
1809,"Hurricanes Ian, Nicole reveal 1800s shipwreck on Volusia coast – Orlando Sentinel  https://t.co/itjvTYbI7M",NEGATIVE,0.9797508120536804
1810,Gov. DeSantis provides relief for Hurricane Ian  https://t.co/0mhVZtIBeR via @OANN,POSITIVE,0.6221495866775513
1811,@hilanard @GenshinImpact I feel like I have no identity,NEGATIVE,0.9997411370277405
1812,"Democrat President Joe Biden’s administration has refused a request from Republican Florida Governor Ron DeSantis for emergency funds to help rebuild homes destroyed by Hurricane Ian, forcing DeSantis to use state funding to provide the emergency relief. Vendetta against DeSantis",NEGATIVE,0.9969692826271057
1813,"@WhiteHouse Democrat President Joe Biden’s administration has refused a request from Republican Florida Governor Ron DeSantis for emergency funds to help rebuild homes destroyed by Hurricane Ian, forcing DeSantis to use state funding to provide the emergency relief. Vendetta against DeSantis",NEGATIVE,0.9970974922180176
1814,"@POTUS Democrat President Joe Biden’s administration has refused a request from Republican Florida Governor Ron DeSantis for emergency funds to help rebuild homes destroyed by Hurricane Ian, forcing DeSantis to use state funding to provide the emergency relief. Vendetta against DeSantis",NEGATIVE,0.9960434436798096
1815,"What is parametric disaster insurance? It just delivered a speedy payout in Florida for Hurricane Ian and more than half of adults say inflation is causing financial hardship, but the impact of high prices appears to be easing  https://t.co/Lf4VOtlX9f",NEGATIVE,0.9810633659362793
1816,"When Hurricane Ian slammed into South Carolina's beaches about a month ago, my wife and I were nestled in a luxury vacation rental in Pawleys Island, watching split-screen images of the storm: non-stop TV coverage and the vast, whip  https://t.co/5Wa8e275Ap  https://t.co/D94J2aoqmn",NEGATIVE,0.8811026215553284
1817,@lavern_spicer What about those who suffer from hurricane Ian that Biden has turned his back on 🥺,NEGATIVE,0.7204432487487793
1818,"When in September Hurricane Ian forced Walmart to shut a large distribution hub, cutting off the flow of goods to its nearby supermarkets in Florida, the retailer used a new ai-powered simulation of its supply chain to reroute deliveries from other hubs a… https://t.co/KLdcl5Apyw",NEGATIVE,0.9989901185035706
1819,"I am grateful for the support of @Kathleen4SWFL to serve as the Senate Chair of the new Select Committee on Resiliency in addition to my new committee assignments. Together, we will work to help support those impacted by Hurricane Ian and Nicole. (1/2)  https://t.co/Yz4NUl0Cry",POSITIVE,0.9992175102233887
1820,@DailyLoud She’s 35 not 100 what did you expect?,NEGATIVE,0.9979294538497925
1821,"As southern Louisianians know, getting back to normal after a major hurricane is a tall task. Check out this quick snapshot that shows the American spirit's resilience in restoring things to normal after Hurricane Ian #hurricane   https://t.co/B9cOKl6w9P",POSITIVE,0.9987743496894836
1822,@hyulikeJazz BEETLEJUICE?,NEGATIVE,0.9962781071662903
1823,Biden Admin Refuses Ron DeSantis' Request For Emergency Funds For Victims Of Hurricane Ian | Leo Terrell ⁦@realDonaldTrump⁩   https://t.co/l3Kf3ogR2F,NEGATIVE,0.9916184544563293
1824,Biden Admin Refuses Ron DeSantis' Request For Emergency Funds For Victims Of Hurricane Ian | Leo Terrell (Remember this when you vote in 2024. Their focus is not on the well-being of the American people.)  https://t.co/dX8Bk6qj9B,NEGATIVE,0.9994778037071228
1825,@keaaaaley  https://t.co/IpEdiLy32o,NEGATIVE,0.9951554536819458
1826,"@JackPosobiec It was not until the night after the hurricane struck that it was revealed that DeSantis had finally heard from Biden, but that Biden still had not told DeSantis if the federal government would assist Florida in the damage it suffered from Hurricane Ian.",NEGATIVE,0.9816888570785522
1827,@POTUS Did you deny federal aid to victims of hurricane Ian in FL? But send $$$ to Ukraine?,NEGATIVE,0.9964601397514343
1828,"@joncoopertweets It was not until the night after the hurricane struck that it was revealed that DeSantis had finally heard from Biden, but that Biden still had not told DeSantis if the federal government would assist Florida in the damage it suffered from Hurricane Ian.",NEGATIVE,0.9901534914970398
1829,Nothing absolutely nothing is more important than keeping Americans safe President Biden. Importantly the citizens of the Southern Border states are suffering. Also Hurricane Ian damage to families/ property isn’t close to resolved. Etc!,NEGATIVE,0.9983974099159241
1830,"@SpeakerPelosi It was not until the night after the hurricane struck that it was revealed that DeSantis had finally heard from Biden, but that Biden still had not told DeSantis if the federal government would assist Florida in the damage it suffered from Hurricane Ian.",NEGATIVE,0.9754670858383179
1831,"#MakingAnImpact AMERISAFE made a $500 donation to the @HCFBSWFL. The donation is in support of the food bank’s work in assisting families affected by Hurricane Ian.  Carolyn Weaver, Harry Chapin Food Bank Donor Services Manager, is pictured with AMERISAFE’s donation.  https://t.co/uyrXzZ8nmM",POSITIVE,0.9884746670722961
